CustomerID,Age,Number_of_Dependents,JoinDate,Tenure,Avg_Monthly_GB_Download,Monthly_Charges,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Avg_Monthly_Long_Distance_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,DependencyID,Marital_Status_ID,LocationID,Customer_Status_ID,Internet_Service_ID,BillingID,paymentID,ContractID,Phone_Service_ID
6103,52,1,1/1/2015,72,26,68.40000153,4855.350098,0,0,15.96000004,1149.119995,6004.470215,3,1,2,1008,2,2,1,1,3,2
6104,66,0,1/1/2015,72,22,78.5,5602.25,0,0,32.36999893,2330.639893,7932.890137,3,2,2,468,2,3,1,1,3,3
6105,26,0,12/1/2018,25,48,76.15000153,1992.949951,0,0,21.67000008,541.75,2534.699951,3,2,1,903,2,2,2,2,1,2
6106,24,0,1/1/2020,12,82,49.84999847,617.1500244,0,0,0,0,617.1500244,3,2,2,756,2,2,2,1,1,1
6107,51,0,3/1/2015,70,30,114.9499969,7711.25,0,0,14.63000011,1024.099976,8735.349609,3,2,1,617,2,3,2,1,3,3
6108,41,0,12/1/2020,1,16,74.5,74.5,0,0,36.43999863,36.43999863,110.9400024,3,1,2,628,3,3,2,3,1,3
6109,52,0,12/1/2020,1,9,102.4499969,102.4499969,0,0,25.87999916,25.87999916,128.3300018,1,1,2,599,3,3,2,3,1,3
6110,60,0,4/1/2019,21,3,103.8499985,2215,0,0,15.89000034,333.6900024,2548.689941,3,2,1,849,2,3,1,4,1,3
6111,32,3,11/1/2015,62,52,101.1500015,6638.350098,0,30,28.63999939,1775.680054,8444.030273,3,1,2,1286,2,3,2,1,3,3
6112,22,0,3/1/2019,22,85,65.25,1441.800049,0,0,1.74000001,38.27999878,1480.079956,5,2,1,816,2,2,1,1,2,2
6113,59,0,8/1/2015,65,6,95.5,6153.850098,0,80,27.68000031,1799.199951,8033.049805,5,2,1,263,2,3,2,3,2,3
6114,48,0,11/1/2017,38,0,19.29999924,755.5,0,0,32.63000107,1239.939941,1995.439941,5,2,1,197,2,1,1,4,2,2
6115,63,0,5/1/2017,44,18,54.29999924,2390.449951,0,0,0,0,2390.449951,3,2,2,111,2,2,1,1,3,1
6116,61,0,7/1/2020,6,0,19.54999924,124.4499969,0,0,7.349999905,44.09999847,168.5500031,5,2,1,1537,2,1,1,4,3,2
6117,59,0,6/1/2015,67,20,69.19999695,4671.649902,0,0,47.45999908,3179.820068,7851.470215,3,2,2,1653,2,2,2,2,3,2
6118,33,0,11/1/2020,2,21,79,143.6499939,0,0,48.65999985,97.31999969,240.9700012,3,2,1,121,3,3,1,3,1,2
6119,45,0,1/1/2015,72,18,104.9499969,7544.299805,25.42000008,0,33.93000031,2442.959961,9961.839844,5,2,1,416,2,3,2,3,2,3
6120,42,0,9/1/2017,40,0,20.60000038,827.2999878,0,0,22.88999939,915.5999756,1742.900024,3,2,1,621,2,1,2,1,3,2
6121,75,0,12/1/2020,1,18,69.25,69.25,0,0,29.68000031,29.68000031,98.93000031,2,2,1,1340,3,3,2,3,1,2
6122,76,0,2/1/2020,11,29,70.19999695,834.7000122,0,0,24.42000008,268.6199951,1103.319946,3,2,2,456,2,3,2,3,1,2
6123,20,0,8/1/2015,65,26,105.5,6985.649902,0,0,34.13999939,2219.100098,9204.75,1,1,2,640,3,3,2,3,1,3
6124,50,0,3/1/2015,70,30,104.3000031,7188.5,0,30,5.460000038,382.2000122,7600.700195,4,2,2,1337,2,3,2,1,3,3
6125,25,0,3/1/2020,10,41,94.90000153,1048.849976,0,0,40.22000122,402.2000122,1451.050049,1,2,1,1155,3,3,2,3,1,2
6126,78,0,12/1/2020,1,23,100.8000031,100.8000031,0,0,17.35000038,17.35000038,118.1500015,1,2,2,561,3,3,2,3,1,3
6127,27,1,8/1/2017,41,0,19.5,798.2000122,0,0,39.52999878,1620.72998,2418.929932,4,1,2,1249,2,1,1,1,2,2
6128,30,2,1/1/2019,24,26,70.30000305,1706.449951,0,0,44.56999969,1069.680054,2776.129883,3,1,2,234,2,2,2,2,1,2
6129,49,0,11/1/2020,2,19,94.19999695,167.5,0,0,18.79000092,37.58000183,205.0800018,2,2,2,512,3,3,2,3,1,2
6130,27,1,9/1/2020,4,0,20.85000038,62.90000153,0,0,39.88999939,159.5599976,222.4600067,5,1,2,125,2,1,1,4,1,2
6131,79,0,8/1/2019,17,13,94.80000305,1563.900024,0,0,46.43999863,789.4799805,2353.379883,3,2,2,656,2,3,2,3,1,3
6132,36,1,5/1/2015,68,0,25.75,1686.150024,0,0,26.82999992,1824.439941,3510.590088,4,1,2,1241,2,1,1,4,3,3
6133,32,0,9/1/2020,4,15,88.44999695,370.6499939,0,0,49.13999939,196.5599976,567.210022,3,2,1,640,3,3,2,3,1,2
6134,19,0,11/1/2019,14,69,59.09999847,772.8499756,0,0,34.00999832,476.1400146,1248.98999,4,2,1,327,2,2,1,2,2,2
6135,47,0,10/1/2015,63,15,102.4000015,6444.049805,0,0,17.75,1118.25,7562.299805,4,2,2,844,2,3,2,3,1,3
6136,34,0,6/1/2017,43,21,34,1505.349976,49.22000122,0,0,0,1456.130005,3,2,2,1586,2,2,1,1,1,1
6137,57,0,7/1/2015,66,26,84,5714.25,0,0,6.21999979,410.519989,6124.77002,4,1,2,93,2,2,2,4,3,3
6138,78,0,5/1/2020,8,27,101.3499985,780.5,0,0,43.97999954,351.8399963,1132.339966,3,2,1,280,3,3,1,3,1,3
6139,21,0,9/1/2020,4,0,19,73.44999695,0,0,8.380000114,33.52000046,106.9700012,5,2,1,88,2,1,1,4,1,2
6140,79,0,11/1/2020,2,18,74.84999847,156.3999939,0,0,45.40999985,90.81999969,247.2200012,2,2,1,1593,3,3,2,4,1,3
6141,21,0,12/1/2020,1,0,19.75,19.75,0,0,29.32999992,29.32999992,49.08000183,3,2,1,770,3,1,1,4,1,2
6142,51,0,4/1/2020,9,10,48.75,442.2000122,0,10,0,0,452.2000122,2,2,2,995,3,2,2,3,1,1
6143,68,0,7/1/2019,18,15,99.75,1836.25,0,0,25.27000046,454.8599854,2291.110107,2,2,2,365,3,3,1,1,1,3
6144,53,0,5/1/2018,32,25,87.65000153,2766.399902,47.86999893,150,6.199999809,198.3999939,3066.929932,3,2,1,327,2,3,1,1,1,3
6145,48,2,5/1/2017,44,0,19.54999924,819.9500122,0,0,14.36999989,632.2800293,1452.22998,3,1,1,310,2,1,1,1,3,2
6146,20,3,12/1/2020,1,51,25.29999924,25.29999924,0,10,0,0,35.29999924,2,1,1,372,3,2,2,3,1,1
6147,28,0,12/1/2020,1,0,20.89999962,20.89999962,0,0,10.21000004,10.21000004,31.11000061,5,2,1,288,1,1,1,4,1,2
6148,25,0,1/1/2019,24,0,20.45000076,527.3499756,0,0,5.980000019,143.5200043,670.8699951,4,2,1,1225,2,1,1,2,2,2
6149,20,0,11/1/2016,50,73,44.45000076,2188.449951,0,0,0,0,2188.449951,4,2,2,383,2,2,2,1,2,1
6150,19,0,10/1/2016,51,82,111.5,5703.25,0,0,43.79000092,2233.290039,7936.540039,4,2,1,244,2,3,2,3,2,3
6151,53,0,10/1/2020,3,21,69.84999847,199.8500061,0,0,34.75999832,104.2799988,304.1300049,5,2,1,660,1,3,2,3,1,2
6152,63,3,12/1/2020,1,75,54.5,54.5,0,0,33.20999908,33.20999908,87.70999908,3,1,1,485,1,2,1,3,1,2
6153,52,0,8/1/2016,53,13,77.40000153,4155.950195,0,0,47.54999924,2520.149902,6676.100098,4,2,2,820,2,2,1,1,2,3
6154,78,0,2/1/2017,47,12,85.19999695,3969.350098,0,0,16.82999992,791.0100098,4760.359863,1,2,1,965,3,3,2,1,1,3
6155,63,0,3/1/2020,10,29,85.59999847,813.8499756,0,0,30.10000038,301,1114.849976,2,2,2,1382,3,3,2,3,1,3
6156,47,2,12/1/2020,1,29,50.45000076,50.45000076,0,0,9.729999542,9.729999542,60.18000031,2,1,2,327,3,2,1,4,1,2
6157,74,0,9/1/2017,40,24,103.75,4188.399902,0,0,28.54000092,1141.599976,5330,3,2,1,689,2,3,2,2,2,3
6158,60,0,12/1/2015,61,27,89.19999695,5500.600098,0,0,14.52000046,885.7199707,6386.319824,3,2,1,1192,2,3,1,4,1,3
6159,43,0,12/1/2020,1,10,45.15000153,45.15000153,0,0,42.34000015,42.34000015,87.48999786,3,2,1,91,1,2,1,4,1,2
6160,52,0,3/1/2017,46,17,54.34999847,2460.149902,0,0,45.20000076,2079.199951,4539.350098,3,2,1,638,3,2,1,2,3,2
6161,30,0,12/1/2020,1,69,69.65000153,69.65000153,0,0,28.70000076,28.70000076,98.34999847,1,2,1,1559,3,3,2,3,1,2
6162,42,3,1/1/2015,72,28,112.25,8041.649902,0,0,11.65999985,839.5200195,8881.169922,4,1,2,199,2,3,2,1,3,3
6163,43,2,2/1/2020,11,0,20.45000076,250.8000031,0,0,16.67000008,183.3699951,434.1700134,5,1,2,1366,2,1,2,3,1,2
6164,25,3,12/1/2018,25,0,20.10000038,486.0499878,0,0,4.570000172,114.25,600.2999878,3,1,2,169,2,1,1,4,3,2
6165,75,0,7/1/2019,18,25,93.90000153,1743.900024,0,0,1.919999957,34.56000137,1778.459961,4,2,1,720,2,3,1,1,1,3
6166,45,2,11/1/2015,62,0,20.45000076,1297.349976,0,0,1.870000005,115.9400024,1413.290039,4,1,2,1320,2,1,1,1,3,2
6167,48,0,6/1/2016,55,5,45.04999924,2462.600098,0,0,33.59999847,1848,4310.600098,3,2,1,140,2,2,1,1,2,2
6168,60,0,3/1/2019,22,23,90,1993.800049,0,0,12.18999958,268.1799927,2261.97998,2,2,1,1529,3,3,2,3,1,3
6169,64,0,6/1/2016,55,16,94.44999695,5073.100098,0,0,34.61000061,1903.550049,6976.649902,5,2,2,1465,2,3,2,2,1,3
6170,31,0,9/1/2018,28,13,100.1999969,2688.449951,42.63999939,0,12.35999966,346.0799866,2991.889893,3,2,1,1537,2,3,1,3,2,3
6171,67,0,10/1/2020,3,28,41.15000153,132.1999969,0,0,0,0,132.1999969,2,2,1,262,3,2,2,3,1,1
6172,21,0,11/1/2015,62,51,43.70000076,2618.300049,0,0,0,0,2618.300049,4,2,1,1075,2,2,2,1,3,1
6173,20,0,12/1/2020,1,48,90.55000305,90.55000305,0,0,7.150000095,7.150000095,97.69999695,1,2,1,152,3,3,2,3,1,2
6174,23,0,12/1/2019,13,0,20,268.4500122,0,0,1.610000014,20.93000031,289.3800049,3,2,1,1003,2,1,1,2,3,2
6175,40,0,3/1/2019,22,8,89.05000305,1886.25,0,0,6,132,2018.25,3,2,1,313,2,3,2,3,1,2
6176,76,0,1/1/2019,24,23,80.5,2088.449951,0,0,46.13000107,1107.119995,3195.570068,4,2,1,844,2,3,2,3,1,3
6177,66,0,8/1/2017,41,23,113.1999969,4689.5,0,0,27.95000076,1145.949951,5835.450195,1,2,1,119,3,3,2,3,1,3
6178,38,0,8/1/2019,17,0,19.89999962,323.1499939,0,0,25.62000084,435.5400085,758.6900024,4,2,1,67,2,1,1,1,2,2
6179,46,0,8/1/2020,5,26,50.95000076,229.3999939,0,0,0,0,229.3999939,5,2,1,1660,2,2,2,2,1,1
6180,37,0,4/1/2017,45,4,53.29999924,2296.25,0,90,43.27000046,1947.150024,4333.399902,3,2,2,1442,2,2,1,2,3,2
6181,46,0,1/1/2020,12,17,78.84999847,876.75,0,0,25.09000015,301.0799866,1177.829956,3,2,2,901,2,2,1,3,2,3
6182,40,0,12/1/2020,1,0,19.64999962,19.64999962,0,0,13.85000038,13.85000038,33.5,3,2,1,553,1,1,2,1,1,2
6183,32,3,1/1/2016,60,0,19.25,1103.25,0,0,23.68000031,1420.800049,2524.050049,4,1,2,575,2,1,2,2,3,2
6184,30,0,12/1/2020,1,51,90.55000305,90.55000305,0,60,15.43999958,15.43999958,165.9900055,2,2,1,979,3,3,1,3,1,2
6185,34,0,9/1/2020,4,18,98.09999847,396.2999878,0,0,5.630000114,22.52000046,418.8200073,1,1,1,1141,3,3,2,1,1,2
6186,60,2,11/1/2019,14,17,70.19999695,1046.5,0,0,23,322,1368.5,4,1,2,1051,2,3,1,3,1,2
6187,61,0,10/1/2016,51,0,19.85000038,996.9500122,0,0,29.87000084,1523.369995,2520.320068,5,2,1,285,2,1,2,1,2,2
6188,43,0,12/1/2020,1,0,19.39999962,19.39999962,0,0,23.96999931,23.96999931,43.36999893,4,2,1,78,1,1,2,4,1,2
6189,19,2,2/1/2019,23,82,84.40000153,1936.849976,0,0,27.23999977,626.5200195,2563.370117,3,1,2,1198,2,3,1,4,1,2
6190,37,0,1/1/2015,72,13,86.59999847,6350.5,0,0,8.289999962,596.8800049,6947.379883,3,2,1,241,2,2,1,1,3,3
6191,35,0,12/1/2020,1,0,19.14999962,19.14999962,0,0,22.37000084,22.37000084,41.52000046,5,2,1,369,1,1,1,4,1,2
6192,45,0,7/1/2018,30,0,20.70000076,587.0999756,0,0,22.88999939,686.7000122,1273.800049,5,2,2,1228,2,1,1,2,2,2
6193,32,1,4/1/2015,69,12,59.75,4069.899902,0,0,49.40000153,3408.600098,7478.5,3,1,2,412,2,2,2,1,3,2
6194,35,0,12/1/2020,1,0,20.20000076,20.20000076,0,0,24.47999954,24.47999954,44.68000031,5,2,1,34,1,1,1,1,1,2
6195,54,0,8/1/2020,5,0,19.54999924,99.59999847,0,0,37.97000122,189.8500061,289.4500122,4,2,1,532,2,1,1,3,2,2
6196,47,0,12/1/2020,1,14,49.75,49.75,0,0,41.79000092,41.79000092,91.54000092,4,2,1,707,1,2,1,3,1,2
6197,42,0,11/1/2020,2,14,82,184.6499939,0,0,41.18000031,82.36000061,267.0100098,3,2,1,532,3,3,2,3,1,3
6198,29,0,12/1/2019,13,41,100.75,1313.25,0,120,44.43000031,577.5900269,2010.839966,3,2,1,107,2,3,1,3,1,3
6199,57,0,2/1/2015,71,11,108.5999985,7690.899902,0,20,5.760000229,408.9599915,8119.859863,1,2,2,1404,3,3,2,2,3,3
6200,38,0,5/1/2020,8,22,59.25,436.6000061,0,0,48.20000076,385.6000061,822.2000122,3,2,1,748,2,2,2,3,1,3
6201,19,0,6/1/2020,7,58,64.30000305,445.9500122,0,0,31.84000015,222.8800049,668.8300171,4,2,1,569,2,2,1,1,1,2
6202,43,2,12/1/2018,25,0,19.60000038,411.1499939,0,0,15.76000023,394,805.1500244,4,1,2,1421,2,1,1,3,2,2
6203,38,2,5/1/2018,32,0,20.5,696.7999878,0,0,16.94000053,542.0800171,1238.880005,4,1,1,179,2,1,1,4,3,2
6204,46,0,2/1/2020,11,3,90.15000153,987.9500122,0,0,22.36000061,245.9600067,1233.910034,1,2,1,1258,3,3,1,3,1,3
6205,45,0,11/1/2020,2,22,70.34999847,120.25,0,20,7.699999809,15.39999962,155.6499939,3,2,2,1616,1,3,2,3,1,2
6206,58,3,12/1/2019,13,57,40.54999924,590.3499756,0,0,0,0,590.3499756,3,1,2,1576,2,2,1,4,3,1
6207,73,0,1/1/2015,72,30,93.05000305,6735.049805,0,0,1.340000033,96.48000336,6831.529785,3,2,2,607,2,3,2,1,3,3
6208,37,0,10/1/2017,39,19,40.29999924,1630.400024,0,0,0,0,1630.400024,3,2,1,1112,2,2,2,1,2,1
6209,48,3,7/1/2020,6,20,69.80000305,377.8500061,0,0,38.5,231,608.8499756,4,1,2,70,2,3,2,3,1,2
6210,63,0,6/1/2018,31,0,20.10000038,589.25,0,0,33.70999908,1045.01001,1634.26001,3,1,1,363,2,1,1,2,2,2
6211,19,2,2/1/2016,59,0,19.5,1222.650024,0,0,9.510000229,561.0900269,1783.73999,4,1,2,1254,2,1,1,2,3,2
6212,25,0,8/1/2020,5,51,90.80000305,455.5,0,0,1.49000001,7.449999809,462.9500122,3,2,1,1619,3,3,2,3,1,3
6213,42,0,10/1/2018,27,14,80.84999847,2204.350098,0,0,11.82999992,319.4100037,2523.76001,3,2,2,333,2,2,1,4,2,3
6214,48,3,5/1/2020,8,0,19.5,159.3500061,0,0,17.20000076,137.6000061,296.9500122,4,1,2,1175,2,1,1,1,3,2
6215,40,0,10/1/2017,39,13,45.04999924,1790.599976,0,0,0,0,1790.599976,3,1,1,1580,2,2,1,1,2,1
6216,24,0,9/1/2020,4,51,50.70000076,214.5500031,39.91999817,0,16.25,65,239.6300049,4,2,1,178,2,2,1,3,1,3
6217,23,2,10/1/2016,51,27,34.20000076,1782,9.390000343,0,0,0,1772.609985,4,1,2,574,2,2,1,1,3,1
6218,24,0,9/1/2020,4,30,74.65000153,301.3999939,0,0,48.63999939,194.5599976,495.9599915,1,2,2,1036,3,3,2,3,1,3
6219,19,0,10/1/2020,3,0,23.60000038,89.05000305,0,0,14.10000038,42.29999924,131.3500061,5,2,2,566,1,1,2,4,1,3
6220,48,0,2/1/2016,59,16,83.25,4949.100098,0,0,31.22999954,1842.569946,6791.669922,3,2,1,396,2,3,2,3,1,3
6221,35,0,12/1/2017,37,30,65.59999847,2313.800049,0,0,38.43000031,1421.910034,3735.709961,4,2,1,251,2,2,1,1,3,2
6222,67,0,6/1/2020,7,7,64.94999695,493.6499939,0,0,7.820000172,54.74000168,548.3900146,4,2,1,328,2,2,2,3,1,2
6223,43,0,7/1/2020,6,23,50.95000076,307.6000061,0,0,0,0,307.6000061,3,2,1,1435,2,2,1,2,1,1
6224,41,0,6/1/2020,7,0,20.25,129.1499939,0,0,39.59000015,277.1300049,406.2799988,5,2,1,1087,2,1,1,4,2,2
6225,52,0,4/1/2020,9,11,75.84999847,724.6500244,0,0,7.320000172,65.87999725,790.5300293,5,2,1,102,2,3,2,3,1,3
6226,33,0,9/1/2020,4,0,23.89999962,97.5,0,0,6.360000134,25.44000053,122.9400024,4,2,1,1157,2,1,1,3,2,3
6227,43,1,3/1/2017,46,16,80,3769.699951,0,0,5.519999981,253.9199982,4023.620117,5,1,2,1357,2,3,2,1,1,3
6228,36,0,12/1/2020,1,28,45.75,45.75,0,0,24.23999977,24.23999977,69.98999786,1,2,1,580,3,2,1,3,1,2
6229,80,0,9/1/2015,64,24,70.19999695,4481,0,0,29.12000084,1863.680054,6344.680176,1,2,1,117,3,2,2,2,3,2
6230,53,0,1/1/2015,72,8,114.4499969,8375.049805,0,0,6.289999962,452.8800049,8827.929688,4,2,2,42,2,3,1,2,3,3
6231,67,0,9/1/2018,28,23,64.44999695,1867.599976,0,0,12.72000027,356.1600037,2223.76001,4,2,1,392,2,2,1,1,1,3
6232,24,0,4/1/2020,9,59,79.75,769.0999756,0,0,6.78000021,61.02000046,830.1199951,5,2,2,1114,2,3,2,3,1,2
6233,40,0,12/1/2020,1,6,24.39999962,24.39999962,0,0,0,0,24.39999962,5,2,1,1626,1,2,2,3,1,1
6234,62,0,6/1/2019,19,0,18.79999924,279.2000122,0,0,17.17000008,326.230011,605.4299927,3,2,1,195,2,1,1,4,2,2
6235,75,0,2/1/2015,71,9,95.5,6707.149902,0,0,1.230000019,87.33000183,6794.47998,4,2,2,533,2,3,2,2,3,2
6236,35,0,11/1/2020,2,11,47.79999924,92.44999695,0,0,13.72999954,27.45999908,119.9100037,1,2,1,657,3,2,2,3,1,2
6237,49,0,11/1/2020,2,15,100.1999969,198.5,0,10,22.55999947,45.11999893,253.6199951,3,2,1,1668,1,3,1,3,1,2
6238,31,0,10/1/2020,3,11,70.30000305,208.8500061,0,0,26.70999908,80.12999725,288.980011,1,2,2,771,3,3,2,3,1,2
6239,63,0,7/1/2019,18,28,55.20000076,1058.099976,0,0,47.72000122,858.960022,1917.060059,4,2,1,815,2,2,1,2,1,2
6240,61,0,10/1/2020,3,13,35.15000153,99.75,0,0,0,0,99.75,2,2,2,278,3,2,2,3,1,1
6241,31,2,11/1/2020,2,20,30.25,63.75,0,0,0,0,63.75,3,1,2,755,1,2,2,4,1,1
6242,26,0,3/1/2019,22,73,100.6500015,2415.949951,5.010000229,0,28.42000008,625.2399902,3036.179932,5,2,1,577,2,3,2,3,1,3
6243,62,0,4/1/2020,9,18,89.44999695,853.0999756,0,0,26.51000023,238.5899963,1091.689941,2,2,2,376,3,3,1,3,1,2
6244,57,0,11/1/2020,2,10,70.15000153,123.8000031,0,0,33.75,67.5,191.3000031,3,2,1,1027,1,3,2,3,1,2
6245,70,0,8/1/2019,17,16,81.5,1329.199951,0,0,9.5,161.5,1490.699951,2,2,2,1542,3,3,1,1,1,2
6246,45,0,5/1/2019,20,20,55,1165.550049,0,0,0,0,1165.550049,3,2,1,1007,2,2,2,2,1,1
6247,33,2,9/1/2020,4,30,45.25,155.3500061,0,0,35.09000015,140.3600006,295.7099915,5,1,2,1358,2,2,1,4,1,2
6248,30,0,2/1/2015,71,30,90.55000305,6404,0,0,28.57999992,2029.180054,8433.179688,4,2,2,390,2,2,1,1,3,3
6249,53,0,5/1/2017,44,10,84.80000305,3626.350098,43.95999908,0,21.38999939,941.1599731,4523.549805,4,2,2,418,2,3,2,2,1,3
6250,51,0,10/1/2020,3,7,94.90000153,273.2000122,0,0,2.970000029,8.909999847,282.1099854,5,2,2,73,1,3,1,3,1,3
6251,56,3,1/1/2015,72,27,66.75,4760.299805,0,0,22.62000084,1628.640015,6388.939941,3,1,2,327,2,2,1,2,3,3
6252,27,0,7/1/2016,54,76,91.30000305,4965,0,0,29.65999985,1601.640015,6566.640137,3,1,2,645,2,2,1,2,3,3
6253,25,0,7/1/2019,18,41,74.80000305,1438.050049,0,0,43.29000092,779.2199707,2217.27002,3,2,2,837,2,3,1,3,1,2
6254,65,0,11/1/2018,26,9,93.59999847,2404.100098,0,0,25.04000092,651.039978,3055.139893,5,2,1,1350,2,3,2,3,1,3
6255,21,0,8/1/2016,53,53,91.15000153,4862.5,0,150,42.18000031,2235.540039,7248.040039,5,2,2,1488,2,3,2,3,2,3
6256,21,0,10/1/2020,3,42,57.54999924,161.4499969,0,0,48.29999924,144.8999939,306.3500061,3,2,1,662,1,2,1,3,1,2
6257,33,0,12/1/2018,25,0,20.60000038,541.5,0,0,13.35999966,334,875.5,3,2,1,52,2,1,1,4,1,2
6258,23,0,1/1/2015,72,69,89.80000305,6510.450195,0,0,44.91999817,3234.23999,9744.69043,3,1,2,858,2,2,1,2,3,3
6259,29,0,8/1/2016,53,69,111.8000031,5809.75,0,0,41.81999969,2216.459961,8026.209961,3,2,2,281,2,3,2,1,2,3
6260,80,0,12/1/2020,1,5,71,71,0,0,28.63999939,28.63999939,99.63999939,3,1,1,327,3,3,2,3,1,2
6261,53,0,7/1/2019,18,26,49.54999924,878.3499756,0,0,19.04999924,342.8999939,1221.25,1,2,2,1525,3,2,2,4,1,2
6262,29,0,3/1/2020,10,42,79.84999847,887.3499756,0,0,48.38000107,483.7999878,1371.150024,3,2,1,70,2,3,2,4,1,2
6263,35,0,6/1/2020,7,15,75.44999695,480.75,0,0,18.10000038,126.6999969,607.4500122,1,2,1,1316,3,3,1,4,1,3
6264,54,0,4/1/2016,57,0,19.60000038,1134.25,0,0,23.28000069,1326.959961,2461.209961,4,2,2,137,2,1,2,1,3,2
6265,57,0,5/1/2020,8,2,29.25,226.9499969,0,0,0,0,226.9499969,3,2,1,663,2,2,2,4,1,1
6266,35,0,4/1/2018,33,7,93.34999847,3092,0,0,31.76000023,1048.079956,4140.080078,4,2,2,460,2,3,2,3,1,3
6267,78,0,9/1/2015,64,18,103.5,6548.649902,0,0,19.20000076,1228.800049,7777.450195,3,2,1,1651,2,3,2,1,1,3
6268,41,0,4/1/2020,9,3,95.90000153,827.4500122,0,0,30.79999924,277.2000122,1104.650024,3,2,1,1021,2,3,2,1,1,2
6269,71,1,1/1/2016,60,11,80.94999695,4859.100098,49.52999878,0,18.22999954,1093.800049,5903.370117,4,1,2,1668,2,3,2,3,1,3
6270,27,0,7/1/2016,54,0,19.64999962,1008.700012,0,0,25.71999931,1388.880005,2397.580078,5,2,1,1526,2,1,1,2,3,2
6271,23,3,3/1/2017,46,48,90.94999695,4236.600098,0,50,6.260000229,287.9599915,4574.560059,5,1,2,484,2,3,1,1,2,2
6272,21,0,12/1/2020,1,0,20.89999962,20.89999962,0,0,15.72999954,15.72999954,36.63000107,3,2,1,1182,3,1,1,4,1,2
6273,24,0,7/1/2020,6,0,20.60000038,116.5999985,0,0,12.17000008,73.01999664,189.6199951,3,2,1,1340,2,1,1,4,2,2
6274,49,0,12/1/2020,1,19,80.55000305,80.55000305,0,60,5.929999828,5.929999828,146.4799957,4,2,1,1104,1,3,2,3,1,2
6275,31,0,12/1/2020,1,11,49.79999924,49.79999924,0,0,3.970000029,3.970000029,53.77000046,4,2,1,293,1,2,2,2,1,3
6276,49,0,1/1/2017,48,3,73.84999847,3581.399902,0,60,21.38999939,1026.719971,4668.120117,4,2,1,1170,2,2,2,1,2,3
6277,62,3,4/1/2017,45,27,109.75,4900.649902,0,0,7.480000019,336.6000061,5237.25,3,1,2,704,2,3,2,1,3,3
6278,54,0,12/1/2017,37,0,19.85000038,717.5,0,0,15.51000023,573.8699951,1291.369995,4,2,2,1253,2,1,2,1,2,2
6279,75,0,2/1/2020,11,17,60.25,662.9500122,0,120,48.33000183,531.6300049,1314.579956,3,2,1,758,2,2,1,1,1,3
6280,38,3,6/1/2016,55,56,90.40000153,5099.149902,0,0,22.55999947,1240.800049,6339.950195,5,1,2,296,2,3,2,2,1,3
6281,76,0,1/1/2020,12,26,99.44999695,1200.150024,0,0,21.88999939,262.6799927,1462.829956,3,2,1,376,3,3,2,3,1,3
6282,45,2,10/1/2017,39,0,25.45000076,958.4500122,0,0,46.56999969,1816.22998,2774.679932,5,1,1,691,2,1,1,1,2,3
6283,51,0,11/1/2017,38,22,69.94999695,2657.550049,0,90,28,1064,3811.550049,3,2,1,245,2,2,1,3,1,3
6284,51,0,10/1/2019,15,26,64.65000153,994.5499878,0,0,47.56999969,713.5499878,1708.099976,1,2,1,380,3,2,2,1,1,3
6285,67,0,4/1/2017,45,24,86.09999847,3861.449951,12.18999958,0,40.84999847,1838.25,5687.509766,4,2,2,1032,2,3,2,3,1,2
6286,44,0,1/1/2015,72,0,20.04999924,1423.650024,0,0,47.24000168,3401.280029,4824.930176,3,2,2,670,2,1,1,1,3,2
6287,63,0,12/1/2020,1,27,70.34999847,70.34999847,0,10,14.42000008,14.42000008,94.76999664,5,2,1,1190,1,3,2,3,1,2
6288,21,0,9/1/2019,16,0,18.95000076,326.7999878,0,0,32.61999893,521.9199829,848.7199707,3,2,1,12,2,1,1,2,3,2
6289,37,0,8/1/2016,53,24,61.09999847,3357.899902,0,0,4.820000172,255.4600067,3613.360107,5,2,1,284,2,2,2,3,2,2
6290,42,0,12/1/2019,13,8,48.75,633.4000244,0,0,0,0,633.4000244,2,2,2,643,3,2,2,1,1,1
6291,74,3,2/1/2015,71,20,72.90000153,5139.649902,0,20,46.11000061,3273.810059,8433.459961,4,1,2,156,2,2,2,1,2,3
6292,23,0,1/1/2016,60,0,24.14999962,1505.900024,0,0,16.42000008,985.2000122,2491.100098,3,2,2,929,2,1,1,1,2,3
6293,76,2,2/1/2015,71,19,86.69999695,6179.350098,0,0,30.15999985,2141.360107,8320.709961,3,1,2,566,2,3,2,1,2,2
6294,38,3,11/1/2019,14,0,18.79999924,255.5500031,0,0,44.54999924,623.7000122,879.25,5,1,2,1015,2,1,1,4,3,2
6295,35,0,6/1/2020,7,17,89.34999847,631.8499756,0,60,36.84000015,257.8800049,949.7299805,1,2,1,460,3,3,2,2,1,3
6296,65,0,11/1/2016,50,11,95.69999695,4816.700195,0,0,18.92000008,946,5762.700195,3,2,1,5,3,3,2,3,1,3
6297,63,2,4/1/2015,69,0,26,1796.550049,0,0,11.60000038,800.4000244,2596.949951,3,1,2,805,2,1,2,1,3,3
6298,76,0,12/1/2016,49,15,90.84999847,4515.850098,0,0,44.88000107,2199.120117,6714.970215,2,2,1,1086,3,3,2,2,1,3
